// Detail texture map file for labda_bunker level
// Napoleon's detial textures pack v1.0
// [texture name]	[detail texture name]		[hscale]	[vscale]

out_roof2     detail/arctic_incident/ai_detail    3.0    3.0
out_roof2a     detail/arctic_incident/ai_detail    3.0    3.0
out_roof2b     detail/arctic_incident/ai_detail    3.0    3.0
out_roof3     detail/arctic_incident/ai_detail    3.0    3.0
out_roof3a     detail/arctic_incident/ai_detail    3.0    3.0
out_roof3b     detail/arctic_incident/ai_detail    3.0    3.0
out_roof4     detail/arctic_incident/ai_detail    3.0    3.0
out_shrb1     detail/arctic_incident/ai_detail    3.0    3.0
out_slat01     detail/arctic_incident/ai_detail    3.0    3.0
out_snbag     detail/arctic_incident/ai_detail    3.0    3.0
out_snbag2     detail/arctic_incident/ai_detail    3.0    3.0
out_snbagb     detail/arctic_incident/ai_detail    3.0    3.0
out_snbagc     detail/arctic_incident/ai_detail    3.0    3.0
out_snd1     detail/arctic_incident/ai_detail    3.0    3.0
out_snd2     detail/arctic_incident/ai_detail    3.0    3.0
out_snd2b     detail/arctic_incident/ai_detail    3.0    3.0
out_snd2c     detail/arctic_incident/ai_detail    3.0    3.0
out_sndbag4     detail/arctic_incident/ai_detail    3.0    3.0
out_sndbg5     detail/arctic_incident/ai_detail    3.0    3.0
out_targt     detail/arctic_incident/ai_detail    3.0    3.0
out_targt2     detail/arctic_incident/ai_detail    3.0    3.0
out_tnk1     detail/arctic_incident/ai_detail    3.0    3.0
out_tnt1     detail/arctic_incident/ai_detail    3.0    3.0
out_tnt1b     detail/arctic_incident/ai_detail    3.0    3.0
out_tnt1c     detail/arctic_incident/ai_detail    3.0    3.0
out_tnt2     detail/arctic_incident/ai_detail    3.0    3.0
out_tnt3     detail/arctic_incident/ai_detail    3.0    3.0
out_tnt3b     detail/arctic_incident/ai_detail    3.0    3.0
out_vnt     detail/arctic_incident/ai_detail    3.0    3.0
out_w1a     detail/arctic_incident/ai_detail    3.0    3.0
out_w1b     detail/arctic_incident/ai_detail    3.0    3.0
out_w1c     detail/arctic_incident/ai_detail    3.0    3.0
out_w1dr1     detail/arctic_incident/ai_detail    3.0    3.0
out_w2     detail/arctic_incident/ai_detail    3.0    3.0
out_w3     detail/arctic_incident/ai_detail    3.0    3.0
out_w4     detail/arctic_incident/ai_detail    3.0    3.0
out_w4b     detail/arctic_incident/ai_detail    3.0    3.0
out_w5     detail/arctic_incident/ai_detail    3.0    3.0
out_w6     detail/arctic_incident/ai_detail    3.0    3.0
out_w6a     detail/arctic_incident/ai_detail    3.0    3.0
out_w6b     detail/arctic_incident/ai_detail    3.0    3.0
out_w6d     detail/arctic_incident/ai_detail    3.0    3.0
out_w6e     detail/arctic_incident/ai_detail    3.0    3.0
out_w8dr1     detail/arctic_incident/ai_detail    3.0    3.0
out_wall1a     detail/arctic_incident/ai_detail    3.0    3.0
out_wall1b     detail/arctic_incident/ai_detail    3.0    3.0
out_wall1c     detail/arctic_incident/ai_detail    3.0    3.0
out_wall1d     detail/arctic_incident/ai_detail    3.0    3.0
out_wall2     detail/arctic_incident/ai_detail    3.0    3.0
out_wall2a     detail/arctic_incident/ai_detail    3.0    3.0
out_wall2b     detail/arctic_incident/ai_detail    3.0    3.0
out_wall2c     detail/arctic_incident/ai_detail    3.0    3.0
out_wall3a     detail/arctic_incident/ai_detail    3.0    3.0
out_wall3b     detail/arctic_incident/ai_detail    3.0    3.0
out_wall3c     detail/arctic_incident/ai_detail    3.0    3.0
out_wall3d     detail/arctic_incident/ai_detail    3.0    3.0
out_wall4a     detail/arctic_incident/ai_detail    3.0    3.0
out_wall4b     detail/arctic_incident/ai_detail    3.0    3.0
out_wall5     detail/arctic_incident/ai_detail    3.0    3.0
out_wall5a     detail/arctic_incident/ai_detail    3.0    3.0
out_wall5b     detail/arctic_incident/ai_detail    3.0    3.0
out_wall5c     detail/arctic_incident/ai_detail    3.0    3.0
out_wall5d     detail/arctic_incident/ai_detail    3.0    3.0
out_wall6     detail/arctic_incident/ai_detail    3.0    3.0
out_wall6b     detail/arctic_incident/ai_detail    3.0    3.0
out_wall6c     detail/arctic_incident/ai_detail    3.0    3.0
out_wall6c2     detail/arctic_incident/ai_detail    3.0    3.0
out_wall6d     detail/arctic_incident/ai_detail    3.0    3.0
out_wall6e     detail/arctic_incident/ai_detail    3.0    3.0
out_wall6f     detail/arctic_incident/ai_detail    3.0    3.0
out_wall6g     detail/arctic_incident/ai_detail    3.0    3.0
out_wall7     detail/arctic_incident/ai_detail    3.0    3.0
out_wall7a     detail/arctic_incident/ai_detail    3.0    3.0
out_wall7b     detail/arctic_incident/ai_detail    3.0    3.0
out_wall7c     detail/arctic_incident/ai_detail    3.0    3.0
out_wall7d     detail/arctic_incident/ai_detail    3.0    3.0
out_wall7e     detail/arctic_incident/ai_detail    3.0    3.0
out_wall7f     detail/arctic_incident/ai_detail    3.0    3.0
out_wall8     detail/arctic_incident/ai_detail    3.0    3.0
out_wall9     detail/arctic_incident/ai_detail    3.0    3.0
out_wall10     detail/arctic_incident/ai_detail    3.0    3.0
out_wd     detail/arctic_incident/ai_detail    3.0    3.0
out_wlk     detail/arctic_incident/ai_detail    3.0    3.0
out_wlk2     detail/arctic_incident/ai_detail    3.0    3.0
panellite1     detail/arctic_incident/ai_detail    3.0    3.0
paper1     detail/arctic_incident/ai_detail    3.0    3.0
paper2     detail/arctic_incident/ai_detail    3.0    3.0
paper3     detail/arctic_incident/ai_detail    3.0    3.0
paper4     detail/arctic_incident/ai_detail    3.0    3.0
paper5     detail/arctic_incident/ai_detail    3.0    3.0
paper6     detail/arctic_incident/ai_detail    3.0    3.0
paper7     detail/arctic_incident/ai_detail    3.0    3.0
paper8     detail/arctic_incident/ai_detail    3.0    3.0
pepsi_ft     detail/arctic_incident/ai_detail    3.0    3.0
pepsi_sd     detail/arctic_incident/ai_detail    3.0    3.0
pfab_bks1a     detail/arctic_incident/ai_detail    3.0    3.0
pfab_bks1b     detail/arctic_incident/ai_detail    3.0    3.0
pfab_bks2a     detail/arctic_incident/ai_detail    3.0    3.0
pfab_bks2b     detail/arctic_incident/ai_detail    3.0    3.0
pfab_bks2c     detail/arctic_incident/ai_detail    3.0    3.0
pfab_bks3a     detail/arctic_incident/ai_detail    3.0    3.0
pfab_bks3b     detail/arctic_incident/ai_detail    3.0    3.0
pfab_bks3c     detail/arctic_incident/ai_detail    3.0    3.0
pfab_crt1a     detail/arctic_incident/ai_detail    3.0    3.0
pfab_dskdrwr     detail/arctic_incident/ai_detail    3.0    3.0
pfab_trsh1a     detail/arctic_incident/ai_detail    3.0    3.0
pfab_trsh1b     detail/arctic_incident/ai_detail    3.0    3.0
pfab_trsh1c     detail/arctic_incident/ai_detail    3.0    3.0
pfab_trsh1d     detail/arctic_incident/ai_detail    3.0    3.0
pfab_vent1     detail/arctic_incident/ai_detail    3.0    3.0
pfab_vent2     detail/arctic_incident/ai_detail    3.0    3.0
pfab_vent3     detail/arctic_incident/ai_detail    3.0    3.0
picture0     detail/arctic_incident/ai_detail    3.0    3.0
picture1     detail/arctic_incident/ai_detail    3.0    3.0
picture2     detail/arctic_incident/ai_detail    3.0    3.0
picture4     detail/arctic_incident/ai_detail    3.0    3.0
picture5     detail/arctic_incident/ai_detail    3.0    3.0
picture6     detail/arctic_incident/ai_detail    3.0    3.0
picture7     detail/arctic_incident/ai_detail    3.0    3.0
picture8     detail/arctic_incident/ai_detail    3.0    3.0
picture9     detail/arctic_incident/ai_detail    3.0    3.0
picture10     detail/arctic_incident/ai_detail    3.0    3.0
picture11     detail/arctic_incident/ai_detail    3.0    3.0
picture12     detail/arctic_incident/ai_detail    3.0    3.0
picture12b     detail/arctic_incident/ai_detail    3.0    3.0
pillarheadside     detail/arctic_incident/ai_detail    3.0    3.0
pillarside     detail/arctic_incident/ai_detail    3.0    3.0
pillartop     detail/arctic_incident/ai_detail    3.0    3.0
pinup06     detail/arctic_incident/ai_detail    3.0    3.0
pinupxena1     detail/arctic_incident/ai_detail    3.0    3.0
pinupxena4     detail/arctic_incident/ai_detail    3.0    3.0
pod1     detail/arctic_incident/ai_detail    3.0    3.0
poster1     detail/arctic_incident/ai_detail    3.0    3.0
poster2     detail/arctic_incident/ai_detail    3.0    3.0
poster8     detail/arctic_incident/ai_detail    3.0    3.0
poster9     detail/arctic_incident/ai_detail    3.0    3.0
poster10     detail/arctic_incident/ai_detail    3.0    3.0
poster11     detail/arctic_incident/ai_detail    3.0    3.0
poster12     detail/arctic_incident/ai_detail    3.0    3.0
poster13     detail/arctic_incident/ai_detail    3.0    3.0
poster14     detail/arctic_incident/ai_detail    3.0    3.0
poster15     detail/arctic_incident/ai_detail    3.0    3.0
poster16     detail/arctic_incident/ai_detail    3.0    3.0
poster17     detail/arctic_incident/ai_detail    3.0    3.0
poster18     detail/arctic_incident/ai_detail    3.0    3.0
poster19     detail/arctic_incident/ai_detail    3.0    3.0
prefab_chbk     detail/arctic_incident/ai_detail    3.0    3.0
prefab_chbt     detail/arctic_incident/ai_detail    3.0    3.0
prefab_ched     detail/arctic_incident/ai_detail    3.0    3.0
prefab_pot1     detail/arctic_incident/ai_detail    3.0    3.0
prefabbook1     detail/arctic_incident/ai_detail    3.0    3.0
prefabbook2     detail/arctic_incident/ai_detail    3.0    3.0
prefabbook3     detail/arctic_incident/ai_detail    3.0    3.0
rechargea     detail/arctic_incident/ai_detail    3.0    3.0
rechargeb     detail/arctic_incident/ai_detail    3.0    3.0
rechargec     detail/arctic_incident/ai_detail    3.0    3.0
recharged     detail/arctic_incident/ai_detail    3.0    3.0
rechargeedge1     detail/arctic_incident/ai_detail    3.0    3.0
red     detail/arctic_incident/ai_detail    3.0    3.0
rocketbottom     detail/arctic_incident/ai_detail    3.0    3.0
rocketchrome     detail/arctic_incident/ai_detail    3.0    3.0
rocketendet     detail/arctic_incident/ai_detail    3.0    3.0
rocketennoz     detail/arctic_incident/ai_detail    3.0    3.0
rocketmain     detail/arctic_incident/ai_detail    3.0    3.0
rocketnose     detail/arctic_incident/ai_detail    3.0    3.0
rocketpayload     detail/arctic_incident/ai_detail    3.0    3.0
rocketsep     detail/arctic_incident/ai_detail    3.0    3.0
rocketstage1     detail/arctic_incident/ai_detail    3.0    3.0
rope     detail/arctic_incident/ai_detail    3.0    3.0
scroll_conv3     detail/arctic_incident/ai_detail    3.0    3.0
scrollwater1     detail/arctic_incident/ai_detail    3.0    3.0
scrollxen1     detail/arctic_incident/ai_detail    3.0    3.0
scrollxen2     detail/arctic_incident/ai_detail    3.0    3.0
scrollxen2b     detail/arctic_incident/ai_detail    3.0    3.0
scrollxen3     detail/arctic_incident/ai_detail    3.0    3.0
scrollxen4     detail/arctic_incident/ai_detail    3.0    3.0
scrollxen4b     detail/arctic_incident/ai_detail    3.0    3.0
scrollxen5     detail/arctic_incident/ai_detail    3.0    3.0
sign1     detail/arctic_incident/ai_detail    3.0    3.0
sign1b     detail/arctic_incident/ai_detail    3.0    3.0
sign2     detail/arctic_incident/ai_detail    3.0    3.0
sign3     detail/arctic_incident/ai_detail    3.0    3.0
sign4     detail/arctic_incident/ai_detail    3.0    3.0
sign5     detail/arctic_incident/ai_detail    3.0    3.0
sign6     detail/arctic_incident/ai_detail    3.0    3.0
sign7     detail/arctic_incident/ai_detail    3.0    3.0
sign8     detail/arctic_incident/ai_detail    3.0    3.0
sign9     detail/arctic_incident/ai_detail    3.0    3.0
sign10     detail/arctic_incident/ai_detail    3.0    3.0
sign11     detail/arctic_incident/ai_detail    3.0    3.0
sign12     detail/arctic_incident/ai_detail    3.0    3.0
sign13     detail/arctic_incident/ai_detail    3.0    3.0
sign14     detail/arctic_incident/ai_detail    3.0    3.0
sign15     detail/arctic_incident/ai_detail    3.0    3.0
sign16     detail/arctic_incident/ai_detail    3.0    3.0
sign17     detail/arctic_incident/ai_detail    3.0    3.0
sign18     detail/arctic_incident/ai_detail    3.0    3.0
sign19     detail/arctic_incident/ai_detail    3.0    3.0
sign20     detail/arctic_incident/ai_detail    3.0    3.0
sign20a     detail/arctic_incident/ai_detail    3.0    3.0
sign20b     detail/arctic_incident/ai_detail    3.0    3.0
sign20c     detail/arctic_incident/ai_detail    3.0    3.0
sign21     detail/arctic_incident/ai_detail    3.0    3.0
sign22     detail/arctic_incident/ai_detail    3.0    3.0
sign23     detail/arctic_incident/ai_detail    3.0    3.0
sign23a     detail/arctic_incident/ai_detail    3.0    3.0
sign23b     detail/arctic_incident/ai_detail    3.0    3.0
sign23c     detail/arctic_incident/ai_detail    3.0    3.0
sign24     detail/arctic_incident/ai_detail    3.0    3.0
sign25     detail/arctic_incident/ai_detail    3.0    3.0
sign26     detail/arctic_incident/ai_detail    3.0    3.0
sign26a     detail/arctic_incident/ai_detail    3.0    3.0
sign26b     detail/arctic_incident/ai_detail    3.0    3.0
sign26c     detail/arctic_incident/ai_detail    3.0    3.0
sign27     detail/arctic_incident/ai_detail    3.0    3.0
sign28     detail/arctic_incident/ai_detail    3.0    3.0
sign29     detail/arctic_incident/ai_detail    3.0    3.0
sign30     detail/arctic_incident/ai_detail    3.0    3.0
sign31     detail/arctic_incident/ai_detail    3.0    3.0
sign32     detail/arctic_incident/ai_detail    3.0    3.0
sign34     detail/arctic_incident/ai_detail    3.0    3.0
sign35     detail/arctic_incident/ai_detail    3.0    3.0
sign36     detail/arctic_incident/ai_detail    3.0    3.0
sign37     detail/arctic_incident/ai_detail    3.0    3.0
sign38     detail/arctic_incident/ai_detail    3.0    3.0
sign39     detail/arctic_incident/ai_detail    3.0    3.0
sign40     detail/arctic_incident/ai_detail    3.0    3.0
sign41     detail/arctic_incident/ai_detail    3.0    3.0
sign42     detail/arctic_incident/ai_detail    3.0    3.0
sign43     detail/arctic_incident/ai_detail    3.0    3.0
sign44a     detail/arctic_incident/ai_detail    3.0    3.0
sign44b     detail/arctic_incident/ai_detail    3.0    3.0
sign44c     detail/arctic_incident/ai_detail    3.0    3.0
sign45     detail/arctic_incident/ai_detail    3.0    3.0
sign46     detail/arctic_incident/ai_detail    3.0    3.0
sign47     detail/arctic_incident/ai_detail    3.0    3.0
sign48     detail/arctic_incident/ai_detail    3.0    3.0
sign49_03     detail/arctic_incident/ai_detail    3.0    3.0
sign49_04     detail/arctic_incident/ai_detail    3.0    3.0
sign49_05     detail/arctic_incident/ai_detail    3.0    3.0
sign49_06     detail/arctic_incident/ai_detail    3.0    3.0
sign49_07     detail/arctic_incident/ai_detail    3.0    3.0
sign49_08     detail/arctic_incident/ai_detail    3.0    3.0
sign50     detail/arctic_incident/ai_detail    3.0    3.0
sign50a     detail/arctic_incident/ai_detail    3.0    3.0
sign51     detail/arctic_incident/ai_detail    3.0    3.0
sign51a     detail/arctic_incident/ai_detail    3.0    3.0
sign52     detail/arctic_incident/ai_detail    3.0    3.0
sign53a     detail/arctic_incident/ai_detail    3.0    3.0
sign53b     detail/arctic_incident/ai_detail    3.0    3.0
sign54a     detail/arctic_incident/ai_detail    3.0    3.0
sign54b     detail/arctic_incident/ai_detail    3.0    3.0
sign55a     detail/arctic_incident/ai_detail    3.0    3.0
sign55b     detail/arctic_incident/ai_detail    3.0    3.0
sign55c     detail/arctic_incident/ai_detail    3.0    3.0
sign55d     detail/arctic_incident/ai_detail    3.0    3.0
sign55e     detail/arctic_incident/ai_detail    3.0    3.0
sign55f     detail/arctic_incident/ai_detail    3.0    3.0
sign56a     detail/arctic_incident/ai_detail    3.0    3.0
sign56b     detail/arctic_incident/ai_detail    3.0    3.0
sign56c     detail/arctic_incident/ai_detail    3.0    3.0
sign56d     detail/arctic_incident/ai_detail    3.0    3.0
sign56e     detail/arctic_incident/ai_detail    3.0    3.0
sign56f     detail/arctic_incident/ai_detail    3.0    3.0
sign57     detail/arctic_incident/ai_detail    3.0    3.0
sign58     detail/arctic_incident/ai_detail    3.0    3.0
sign59     detail/arctic_incident/ai_detail    3.0    3.0
sign60     detail/arctic_incident/ai_detail    3.0    3.0
sign61     detail/arctic_incident/ai_detail    3.0    3.0
sign62     detail/arctic_incident/ai_detail    3.0    3.0
sign63     detail/arctic_incident/ai_detail    3.0    3.0
sign64     detail/arctic_incident/ai_detail    3.0    3.0
sign65     detail/arctic_incident/ai_detail    3.0    3.0
sign66     detail/arctic_incident/ai_detail    3.0    3.0
sign67     detail/arctic_incident/ai_detail    3.0    3.0
sign68     detail/arctic_incident/ai_detail    3.0    3.0
sign69     detail/arctic_incident/ai_detail    3.0    3.0
sign70     detail/arctic_incident/ai_detail    3.0    3.0
sign71     detail/arctic_incident/ai_detail    3.0    3.0
sign72     detail/arctic_incident/ai_detail    3.0    3.0
sign73     detail/arctic_incident/ai_detail    3.0    3.0
sign73b     detail/arctic_incident/ai_detail    3.0    3.0
sign74     detail/arctic_incident/ai_detail    3.0    3.0
sign75     detail/arctic_incident/ai_detail    3.0    3.0
sign76     detail/arctic_incident/ai_detail    3.0    3.0
sign77     detail/arctic_incident/ai_detail    3.0    3.0
sign78     detail/arctic_incident/ai_detail    3.0    3.0
sign79     detail/arctic_incident/ai_detail    3.0    3.0
sign80     detail/arctic_incident/ai_detail    3.0    3.0
sign81     detail/arctic_incident/ai_detail    3.0    3.0
sign82     detail/arctic_incident/ai_detail    3.0    3.0
sign83     detail/arctic_incident/ai_detail    3.0    3.0
sign83a     detail/arctic_incident/ai_detail    3.0    3.0
sign84     detail/arctic_incident/ai_detail    3.0    3.0
sign85     detail/arctic_incident/ai_detail    3.0    3.0
sign86     detail/arctic_incident/ai_detail    3.0    3.0
sign87     detail/arctic_incident/ai_detail    3.0    3.0
sign88     detail/arctic_incident/ai_detail    3.0    3.0
sign89     detail/arctic_incident/ai_detail    3.0    3.0
signc1a1_1     detail/arctic_incident/ai_detail    3.0    3.0
signc1a1_2a     detail/arctic_incident/ai_detail    3.0    3.0
signc1a1_2b     detail/arctic_incident/ai_detail    3.0    3.0
signc1a1_3a     detail/arctic_incident/ai_detail    3.0    3.0
signc1a1_3bb     detail/arctic_incident/ai_detail    3.0    3.0
signc1a1_3c     detail/arctic_incident/ai_detail    3.0    3.0
signc1a1_3d     detail/arctic_incident/ai_detail    3.0    3.0
signc1a1_4     detail/arctic_incident/ai_detail    3.0    3.0
signc1a2_1a     detail/arctic_incident/ai_detail    3.0    3.0
signc1a2_1b     detail/arctic_incident/ai_detail    3.0    3.0
signc1a2_1c     detail/arctic_incident/ai_detail    3.0    3.0
signc1a2_1d     detail/arctic_incident/ai_detail    3.0    3.0
signc1a2_1e     detail/arctic_incident/ai_detail    3.0    3.0
signc1a2_1f     detail/arctic_incident/ai_detail    3.0    3.0
signc1a2_1g     detail/arctic_incident/ai_detail    3.0    3.0
signc1a2_1h     detail/arctic_incident/ai_detail    3.0    3.0
signc1a2_2     detail/arctic_incident/ai_detail    3.0    3.0
signc1a2_3     detail/arctic_incident/ai_detail    3.0    3.0
signc1a2_4     detail/arctic_incident/ai_detail    3.0    3.0
signc1a2_5     detail/arctic_incident/ai_detail    3.0    3.0
signc1a2_6     detail/arctic_incident/ai_detail    3.0    3.0
signc1a2_6a     detail/arctic_incident/ai_detail    3.0    3.0
signc1a2_6b     detail/arctic_incident/ai_detail    3.0    3.0
signc1a2_6c     detail/arctic_incident/ai_detail    3.0    3.0
signc1a3_1     detail/arctic_incident/ai_detail    3.0    3.0
signc1a3_2a     detail/arctic_incident/ai_detail    3.0    3.0
signc1a3_2b     detail/arctic_incident/ai_detail    3.0    3.0
signc1a3_2c     detail/arctic_incident/ai_detail    3.0    3.0
signc1a3_3     detail/arctic_incident/ai_detail    3.0    3.0
signc2a1_1     detail/arctic_incident/ai_detail    3.0    3.0
signc2a1_2     detail/arctic_incident/ai_detail    3.0    3.0
signc2a2_1     detail/arctic_incident/ai_detail    3.0    3.0
signc2a2_2a     detail/arctic_incident/ai_detail    3.0    3.0
signc2a2_2b     detail/arctic_incident/ai_detail    3.0    3.0
signc2a2_2c     detail/arctic_incident/ai_detail    3.0    3.0
signc2a2_3a     detail/arctic_incident/ai_detail    3.0    3.0
signc2a2_3b     detail/arctic_incident/ai_detail    3.0    3.0
signc2a2_3c     detail/arctic_incident/ai_detail    3.0    3.0
signc2a2_3d     detail/arctic_incident/ai_detail    3.0    3.0
signc2a4_1     detail/arctic_incident/ai_detail    3.0    3.0
signc2a4_2     detail/arctic_incident/ai_detail    3.0    3.0
signc2a4_2a     detail/arctic_incident/ai_detail    3.0    3.0
signc2a4_2b     detail/arctic_incident/ai_detail    3.0    3.0
signc2a4_2c     detail/arctic_incident/ai_detail    3.0    3.0
signc2a4_2d     detail/arctic_incident/ai_detail    3.0    3.0
signc2a4_2e     detail/arctic_incident/ai_detail    3.0    3.0
signc2a4_2f     detail/arctic_incident/ai_detail    3.0    3.0
signc2a4_2g     detail/arctic_incident/ai_detail    3.0    3.0
signc3a1_1     detail/arctic_incident/ai_detail    3.0    3.0
signc3a1_2a     detail/arctic_incident/ai_detail    3.0    3.0
signc3a1_2b     detail/arctic_incident/ai_detail    3.0    3.0
signc3a1_2c     detail/arctic_incident/ai_detail    3.0    3.0
signc3a1_2d     detail/arctic_incident/ai_detail    3.0    3.0
signc3a1_2e     detail/arctic_incident/ai_detail    3.0    3.0
signc3a1_2f     detail/arctic_incident/ai_detail    3.0    3.0
signc3a1_2g     detail/arctic_incident/ai_detail    3.0    3.0
signc3a1_2h     detail/arctic_incident/ai_detail    3.0    3.0
signc3a1_3a     detail/arctic_incident/ai_detail    3.0    3.0
signc3a1_3b     detail/arctic_incident/ai_detail    3.0    3.0
signc3a1_3c     detail/arctic_incident/ai_detail    3.0    3.0
signc3a1_3d     detail/arctic_incident/ai_detail    3.0    3.0
signc3a1_4a     detail/arctic_incident/ai_detail    3.0    3.0
signc3a1_4b     detail/arctic_incident/ai_detail    3.0    3.0
signc3a1_4c     detail/arctic_incident/ai_detail    3.0    3.0
signc3a1_4d     detail/arctic_incident/ai_detail    3.0    3.0
signc3a1_4e     detail/arctic_incident/ai_detail    3.0    3.0
signc3a1_4f     detail/arctic_incident/ai_detail    3.0    3.0
signc3a1_4g     detail/arctic_incident/ai_detail    3.0    3.0
signc3a1_4h     detail/arctic_incident/ai_detail    3.0    3.0
signc3a1_5a     detail/arctic_incident/ai_detail    3.0    3.0
signc3a1_5b     detail/arctic_incident/ai_detail    3.0    3.0
silo2_brd1a     detail/arctic_incident/ai_detail    3.0    3.0
silo2_brd1b     detail/arctic_incident/ai_detail    3.0    3.0
silo2_c1     detail/arctic_incident/ai_detail    3.0    3.0
silo2_c1b     detail/arctic_incident/ai_detail    3.0    3.0
silo2_c1c     detail/arctic_incident/ai_detail    3.0    3.0
silo2_c2     detail/arctic_incident/ai_detail    3.0    3.0
silo2_chn     detail/arctic_incident/ai_detail    3.0    3.0
silo2_cor     detail/arctic_incident/ai_detail    3.0    3.0
silo2_cor2     detail/arctic_incident/ai_detail    3.0    3.0
silo2_gad1     detail/arctic_incident/ai_detail    3.0    3.0
silo2_gad2     detail/arctic_incident/ai_detail    3.0    3.0
silo2_gad3     detail/arctic_incident/ai_detail    3.0    3.0
silo2_gad4     detail/arctic_incident/ai_detail    3.0    3.0
silo2_gad5     detail/arctic_incident/ai_detail    3.0    3.0
silo2_p1     detail/arctic_incident/ai_detail    3.0    3.0
silo2_p2     detail/arctic_incident/ai_detail    3.0    3.0
silo2_p3     detail/arctic_incident/ai_detail    3.0    3.0
silo2_pan1     detail/arctic_incident/ai_detail    3.0    3.0
silo2_pan3     detail/arctic_incident/ai_detail    3.0    3.0
silo2_pan3a     detail/arctic_incident/ai_detail    3.0    3.0
silo2_pan4     detail/arctic_incident/ai_detail    3.0    3.0
silo2_pan5     detail/arctic_incident/ai_detail    3.0    3.0
silo2_pan6     detail/arctic_incident/ai_detail    3.0    3.0
silo2_w1     detail/arctic_incident/ai_detail    3.0    3.0
silo2_w1a     detail/arctic_incident/ai_detail    3.0    3.0
silo2_w2     detail/arctic_incident/ai_detail    3.0    3.0
silo2_w2b     detail/arctic_incident/ai_detail    3.0    3.0
silo2_w2c     detail/arctic_incident/ai_detail    3.0    3.0
silo2_w2d     detail/arctic_incident/ai_detail    3.0    3.0
silo2_w3brd     detail/arctic_incident/ai_detail    3.0    3.0
silo2_wall1     detail/arctic_incident/ai_detail    3.0    3.0
silo2_wall2a     detail/arctic_incident/ai_detail    3.0    3.0
silo2_wet1     detail/arctic_incident/ai_detail    3.0    3.0
silo2_wet1b     detail/arctic_incident/ai_detail    3.0    3.0
silo2_wet2     detail/arctic_incident/ai_detail    3.0    3.0
silo2_wet2b     detail/arctic_incident/ai_detail    3.0    3.0
silo2_wet3     detail/arctic_incident/ai_detail    3.0    3.0
silo2_wet4     detail/arctic_incident/ai_detail    3.0    3.0
silo2_wet4b     detail/arctic_incident/ai_detail    3.0    3.0
silo2_wet4c     detail/arctic_incident/ai_detail    3.0    3.0
silo2_wet4d     detail/arctic_incident/ai_detail    3.0    3.0
silo2_wet5     detail/arctic_incident/ai_detail    3.0    3.0
silo2_wet6     detail/arctic_incident/ai_detail    3.0    3.0
silo2_wetdr     detail/arctic_incident/ai_detail    3.0    3.0
skkylightdim     detail/arctic_incident/ai_detail    3.0    3.0
skkylite     detail/arctic_incident/ai_detail    3.0    3.0
skkylite2     detail/arctic_incident/ai_detail    3.0    3.0
skkylitedawn     detail/arctic_incident/ai_detail    3.0    3.0
sky     detail/arctic_incident/ai_detail    3.0    3.0
stain_flr02     detail/arctic_incident/ai_detail    3.0    3.0
stain_flr03b     detail/arctic_incident/ai_detail    3.0    3.0
stain_wall01     detail/arctic_incident/ai_detail    3.0    3.0
stain_wall05     detail/arctic_incident/ai_detail    3.0    3.0
stain_wall06     detail/arctic_incident/ai_detail    3.0    3.0
stairslft     detail/arctic_incident/ai_detail    3.0    3.0
stairsrt     detail/arctic_incident/ai_detail    3.0    3.0
steel     detail/arctic_incident/ai_detail    3.0    3.0
stripes1     detail/arctic_incident/ai_detail    3.0    3.0
stripes2     detail/arctic_incident/ai_detail    3.0    3.0
stripes3     detail/arctic_incident/ai_detail    3.0    3.0
stripes4     detail/arctic_incident/ai_detail    3.0    3.0
stripes5     detail/arctic_incident/ai_detail    3.0    3.0
subway_ceiling     detail/arctic_incident/ai_detail    3.0    3.0
subway_door     detail/arctic_incident/ai_detail    3.0    3.0
subway_floor1     detail/arctic_incident/ai_detail    3.0    3.0
subway_inend     detail/arctic_incident/ai_detail    3.0    3.0
subway_inpanel     detail/arctic_incident/ai_detail    3.0    3.0
subway_lights     detail/arctic_incident/ai_detail    3.0    3.0
subway_outend     detail/arctic_incident/ai_detail    3.0    3.0
subway_outside     detail/arctic_incident/ai_detail    3.0    3.0
subway_seat     detail/arctic_incident/ai_detail    3.0    3.0
subway_seat2     detail/arctic_incident/ai_detail    3.0    3.0
subwayfloor2     detail/arctic_incident/ai_detail    3.0    3.0
sunbeam     detail/arctic_incident/ai_detail    3.0    3.0
table     detail/arctic_incident/ai_detail    3.0    3.0
table2     detail/arctic_incident/ai_detail    3.0    3.0
tankrear     detail/arctic_incident/ai_detail    3.0    3.0
tankside     detail/arctic_incident/ai_detail    3.0    3.0
tanktop     detail/arctic_incident/ai_detail    3.0    3.0
tanktrak     detail/arctic_incident/ai_detail    3.0    3.0
tanktur     detail/arctic_incident/ai_detail    3.0    3.0
tech_1wa     detail/arctic_incident/ai_detail    3.0    3.0
tech_2wa     detail/arctic_incident/ai_detail    3.0    3.0
tech_3wa     detail/arctic_incident/ai_detail    3.0    3.0
tech_7awa     detail/arctic_incident/ai_detail    3.0    3.0
tech_7bwa     detail/arctic_incident/ai_detail    3.0    3.0
tech_8awa     detail/arctic_incident/ai_detail    3.0    3.0
tech_8bwa     detail/arctic_incident/ai_detail    3.0    3.0
tech_flr2     detail/arctic_incident/ai_detail    3.0    3.0
